url,Name,Rates,Reviews,Type,Phone,Neighborhood,Website,direction
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%88+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%85%D8%AF%D9%8A%D9%86%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%84+%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A%D8%A9+-+%D8%A7%D9%84%D8%B9%D8%A7%D8%B1%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5aa951ab42b:0x93ccce20df0f00d6!8m2!3d24.877415!4d46.6229812!16s%2Fg%2F11vbw6qw66!19sChIJK7QalarlLj4R1gAP3yDOzJM?authuser=0&hl=ar&rclk=1,روضة و حضانة مدينة الطفل الاهلية - العارض,4.5,(68),حضانة أطفال,053 505 4569,العارض,https://t.snapchat.com/hjDQmIYu,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B9%D8%A7%D9%84%D9%85+%D8%A7%D9%84%D8%B7%D9%81%D9%84+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efcf8118ca443:0x1c11629f707b048!8m2!3d24.8031351!4d46.7085079!16s%2Fg%2F11c5s_3ly6!19sChIJQ6SMEfj8Lj4RSLAH9ykWwQE?authuser=0&hl=ar&rclk=1,مركز عالم الطفل لضيافة الأطفال,4.2,(71),حضانة,055 364 0310,الفلاح,https://www.instagram.com/childworld1?igsh=aDF4eGd2ZW41bmd1,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B1%D8%AD%D9%84%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efdbf222f48fb:0x5e400678b3530d5a!8m2!3d24.7971031!4d46.7055816!16s%2Fg%2F11t73j2h05!19sChIJ-0gvIr_9Lj4RWg1Ts3gGQF4?authuser=0&hl=ar&rclk=1,مركز رحلة الطفولة لضيافة الأطفال الأهلية,4.3,(24),حضانة أطفال,054 891 4131,الفلاح,https://beacons.ai/childhoodjourney,شمال الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%AF%D9%88%D8%AD%D8%A9+%D8%A7%D9%84%D9%85%D8%AC%D8%AF+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efd48f0556c97:0x5fdb50bf752fe854!8m2!3d24.789958!4d46.7042267!16s%2Fg%2F11fmvl7nc3!19sChIJl2xV8Ej9Lj4RVOgvdb9Q218?authuser=0&hl=ar&rclk=1,روضة دوحة المجد الأهلية,4.0,(87),مدرسة,055 983 3184,الفلاح,https://my-little-world-123.my.canva.site/,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%81%D8%B5%D9%84+%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%B9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efdc8a4f6e705:0x583eab7df2418fea!8m2!3d24.8021084!4d46.7033822!16s%2Fg%2F11tgd_hs9j!19sChIJBef2pMj9Lj4R6o9B8n2rPlg?authuser=0&hl=ar&rclk=1,مركز فصل الربيع لضيافة الأطفال,4.8,(25),حضانة أطفال,055 701 2070,الفلاح,https://sites.google.com/view/ssdaycare,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd580686aa1d:0xe053326c44c9daf8!8m2!3d24.795441!4d46.7044624!16s%2Fg%2F11h2389n9x!19sChIJHaqGBlj9Lj4R-NrJRGwyU-A?authuser=0&hl=ar&rclk=1,حضانة أطفال,2.5,(4),مدرسة,,الفلاح,,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A8%D9%8A%D8%AA%D9%8A+%D8%A7%D9%84%D8%AF%D8%A7%D9%81%D8%A6%E2%80%AD/data=!4m7!3m6!1s0x3e2efc5a08871667:0xce16eaa449aeda4a!8m2!3d24.8066098!4d46.7130605!16s%2Fg%2F11bzvcs_9r!19sChIJZxaHCFr8Lj4RStquSaTqFs4?authuser=0&hl=ar&rclk=1,حضانة بيتي الدافئ,3.3,(29),حضانة أطفال,011 455 6669,الفلاح,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AA%D9%83%D8%A8%D8%B1+%D9%85%D8%B9%D8%A7%D9%86%D8%A7+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2ee71a2dc3635d:0x63359cd343d3444b!8m2!3d24.817751!4d46.58746!16s%2Fg%2F11s7lx3bc3!19sChIJXWPDLRrnLj4RS0TTQ9OcNWM?authuser=0&hl=ar&rclk=1,مركز تكبر معانا لضيافة الاطفال الأهلية,4.6,(34),حضانة أطفال,053 814 0037,القيران,,شمال الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D9%83%D8%A7%D9%86+%D8%A7%D9%84%D8%A3%D9%81%D8%B6%D9%84+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2ee7a22738b8a3:0x5d78a6b3e17b7b9d!8m2!3d24.8252592!4d46.5910916!16s%2Fg%2F11kpyj349_!19sChIJo7g4J6LnLj4RnXt74bOmeF0?authuser=0&hl=ar&rclk=1,المكان الأفضل لحضانة الأطفال,4.7,(35),حضانة أطفال,054 310 1507,القيران,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%81%D8%B1%D8%A7%D8%B4%D8%A7%D8%AA+%D8%A7%D9%84%D9%82%D9%8A%D8%B1%D9%88%D8%A7%D9%86+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2ee7cc45e6399f:0x449565c3173c3f67!8m2!3d24.8295518!4d46.5604155!16s%2Fg%2F11stg_5709!19sChIJnznmRcznLj4RZz88F8NllUQ?authuser=0&hl=ar&rclk=1,مركز فراشات القيروان لضيافة الأطفال,4.4,(5),حضانة أطفال,053 509 0227,القيران,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D9%81%D9%8A+%D8%AA%D9%88%D8%AC%D8%A7%D9%86+%D9%83%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x3e2ee9fe4109caab:0xdbaf061d307bdfe0!8m2!3d24.8664539!4d46.5828715!16s%2Fg%2F11ksl46nw4!19sChIJq8oJQf7pLj4R4N97MB0Gr9s?authuser=0&hl=ar&rclk=1,مركز الأطفال في توجان كمباوند,5.0,(5),حضانة أطفال,059 199 3835,القيران,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8+%D9%85%D8%B9%D9%84%D9%85%D8%A7%D8%AA+%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2f1c48fac0c0e1:0x46c7b7e81bdb973b!8m2!3d24.7791952!4d46.6571598!16s%2Fg%2F11f2wlgrby!19sChIJ4cDA-kgcLz4RO5fbG-i3x0Y?authuser=0&hl=ar&rclk=1,مركز تدريب معلمات رياض الأطفال بالرياض,4.1,(40),حضانة أطفال,059 330 5489,الغدير,,شمال الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%AC%D9%86%D8%A9+%D8%A7%D9%84%D8%B1%D9%8A%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e2ee31979ca00b7:0xa191c6316560104a!8m2!3d24.7794309!4d46.6469021!16s%2Fg%2F11bz0jr6x4!19sChIJtwDKeRnjLj4RShBgZTHGkaE?authuser=0&hl=ar&rclk=1,روضة جنة الريم,3.9,(28),حضانة أطفال,053 007 0017,الغدير,http://instagram.com/jalreem,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84+%D9%84%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+-+%D8%A7%D9%84%D9%85%D8%B5%D9%8A%D9%81%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3a4bdd2e9bd:0xb9f9e6040813a53d!8m2!3d24.7690362!4d46.6700494!16s%2Fg%2F11smzhxdfq!19sChIJvenSvaTjLj4RPaUTCATm-bk?authuser=0&hl=ar&rclk=1,مركز براعم النخيل للأطفال - المصيف,4.8,(74),مركز لرعاية الأطفال,054 563 7113,المصيف,,شمال الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%88+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85+%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%B9%E2%80%AD/data=!4m7!3m6!1s0x3e2efd3344483f3d:0x11ca1589e92f162d!8m2!3d24.7677101!4d46.6711274!16s%2Fg%2F11cst0fwhz!19sChIJPT9IRDP9Lj4RLRYv6YkVyhE?authuser=0&hl=ar&rclk=1,روضة و حضانة التعليم الممتع,4.1,(87),مدرسة,054 338 8136,المصيف,,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87+%D9%85%D9%86%D8%B2%D9%84%D9%8A%D9%87+%D9%84%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+-+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2efdd27c818ee9:0xdd940dac3e8fd605!8m2!3d24.7646572!4d46.6832589!16s%2Fg%2F11vrznqnjk!19sChIJ6Y6BfNL9Lj4RBdaPPqwNlN0?authuser=0&hl=ar&rclk=1,حضانه منزليه للأطفال - الرياض,4.9,(32),حضانة أطفال,055 524 6061,المصيف,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D9%85%D8%B5%D9%8A%D9%81+%28+%D8%B2%D9%87%D9%88%D8%B1+%D8%A7%D9%84%D9%85%D8%B5%D9%8A%D9%81%29%E2%80%AD/data=!4m7!3m6!1s0x3e2efd34172cfcc5:0x905ea2aca946f9d6!8m2!3d24.7610156!4d46.6902342!16s%2Fg%2F11v9k9j2k8!19sChIJxfwsFzT9Lj4R1vlGqayiXpA?authuser=0&hl=ar&rclk=1,مركز براعم المصيف ( زهور المصيف),5.0,(28),حضانة أطفال,056 255 8265,المصيف,,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87+%D8%A7%D9%84%D9%85%D8%B1%D9%88%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2efdfdd35c9a19:0x65981ebbef9b9399!8m2!3d24.7527259!4d46.6723698!16s%2Fg%2F11h_5lv6c7!19sChIJGZpc0_39Lj4RmZOb77semGU?authuser=0&hl=ar&rclk=1,حضانه المروج,3.9,(29),حضانة أطفال,055 641 2332,المصيف,,شمال الرياض
https://www.google.com/maps/place/WeCare+Nursery+%26+Kindergarten/data=!4m7!3m6!1s0x3e2f03b6b14816e9:0x5a82ad25fdf06fc4!8m2!3d24.7545561!4d46.7241195!16s%2Fg%2F11tb5rkfm1!19sChIJ6RZIsbYDLz4RxG_w_SWtglo?authuser=0&hl=ar&rclk=1,WeCare Nursery & Kindergarten,4.4,(60),مدرسة مونتيسوري,055 453 1119,المغرزات,https://www.wecare.sa/,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88+%D8%B1%D9%88%D8%B6%D8%A9+%D9%85%D9%86%D8%B7%D9%82%D8%A9+%D8%A7%D9%84%D9%86%D8%AC%D9%88%D9%85+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f03737c833447:0xe08beb3068baf192!8m2!3d24.7539664!4d46.7220516!16s%2Fg%2F11rl8d5q5_!19sChIJRzSDfHMDLz4RkvG6aDDri-A?authuser=0&hl=ar&rclk=1,حضانة و روضة منطقة النجوم لضيافة الأطفال,4.7,(102),مركز لرعاية الأطفال,056 531 7038,المغرزات,https://instagram.com/stars_zone_ksa?utm_medium=copy_link,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A3%D9%8A%D8%AF%D9%8A+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f03d16177c797:0x56651e15e473f55f!8m2!3d24.7581221!4d46.7325257!16s%2Fg%2F11fq_zd7gr!19sChIJl8d3YdEDLz4RX_Vz5BUeZVY?authuser=0&hl=ar&rclk=1,مركز الأيدي الصغيرة لضيافة الأطفال,4.3,(198),مدرسة,050 474 4922,المغرزات,,شمال الرياض
https://www.google.com/maps/place/%D8%B1%D9%85%D8%A7%D9%84+%D8%A7%D9%84%D8%B7%D9%81%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd7adb9f0ef5:0x9e9b929c8b3538bf!8m2!3d24.76574!4d46.7157933!16s%2Fg%2F11srmnlp5j!19sChIJ9Q6f23r9Lj4Rvzg1i5ySm54?authuser=0&hl=ar&rclk=1,رمال الطفل,1.7,(92),حضانة أطفال,,المغرزات,,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f03c43c534af9:0x84906e31d4e7200c!8m2!3d24.758126!4d46.7325163!16s%2Fg%2F11h6r2v213!19sChIJ-UpTPMQDLz4RDCDn1DFukIQ?authuser=0&hl=ar&rclk=1,حضانة,5.0,(1),مدرسة,,المغرزات,,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A7%D8%B5%D8%AF%D9%82%D8%A7%D8%A1+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee35f509c926b:0x771264a491c8944f!8m2!3d24.7568224!4d46.6682391!16s%2Fg%2F11tfgsxl90!19sChIJa5KcUF_jLj4RT5TIkaRkEnc?authuser=0&hl=ar&rclk=1,حضانة الاصدقاء الصغار,5.0,(9),حضانة,055 450 0117,الموروج,,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%87%D8%A7%D8%A8%D9%86%D9%8A%D8%B3+2%E2%80%AD/data=!4m7!3m6!1s0x3e2ee370ff1cbaa7:0x79af3e47eaf88d7!8m2!3d24.7534902!4d46.6606894!16s%2Fg%2F11v06dy_6g!19sChIJp7oc_3DjLj4R14ivfuTzmgc?authuser=0&hl=ar&rclk=1,حضانة هابنيس 2,4.4,(21),حضانة أطفال,058 066 0300,الموروج,,شمال الرياض
https://www.google.com/maps/place/Kid%E2%80%99s+day+care/data=!4m7!3m6!1s0x3e2efdfbd0755013:0xd006ffa6b15171a2!8m2!3d24.7528737!4d46.672401!16s%2Fg%2F11j007vc9c!19sChIJE1B10Pv9Lj4RonFRsab_BtA?authuser=0&hl=ar&rclk=1,Kid’s day care,4.0,(4),حضانة أطفال,055 641 2332,الموروج,,شمال الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B5%D8%AF%D9%82%D8%A7%D8%A1+%D8%A7%D9%84%D9%85%D8%B1%D8%AD%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f029d3df8fb39:0xed0240b152278871!8m2!3d24.751208!4d46.6983134!16s%2Fg%2F11cmyx3h9j!19sChIJOfv4PZ0CLz4RcYgnUrFAAu0?authuser=0&hl=ar&rclk=1,حضانة الأصدقاء المرحون,4.5,(60),مدرسة,054 420 8668,المورسلات,https://www.instagram.com/funny_friends_n/,شمال الرياض
https://www.google.com/maps/place/%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f02a31ad7a679:0xa8ca9acc26cfab4!8m2!3d24.7408714!4d46.6870592!16s%2Fg%2F1pv2hzgk1!19sChIJeabXGqMCLz4RtPpswqypjAo?authuser=0&hl=ar&rclk=1,أكاديمية الصغار,4.0,(66),رياض أطفال,050 447 3073,المورسلات,https://www.instagram.com/kidzacademy?igsh=d3hvM2NrZnJuZTFu,شمال الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D9%82%D8%AF%D8%B1%D8%A7%D8%AA%D9%8A+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f029c462fdca9:0xec692b815338adea!8m2!3d24.7488919!4d46.6960799!16s%2Fg%2F11c53b5d89!19sChIJqdwvRpwCLz4R6q04U4Eraew?authuser=0&hl=ar&rclk=1,روضة قدراتي العالمية,4.0,(22),مدرسة,,المورسلات,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%A7%D8%B1%D8%B3+%D8%A7%D9%84%D8%AF%D8%B1%D8%A9+%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efd5b02a6a3eb:0xb92225504428d086!8m2!3d24.754456!4d46.6818654!16s%2Fg%2F11c6rgvcc7!19sChIJ66OmAlv9Lj4RhtAoRFAlIrk?authuser=0&hl=ar&rclk=1,مدارس الدرة الاهلية,4.3,(65),مدرسة عامة,056 300 4660,المورسلات,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B2%D9%87%D8%B1%D8%A9+%D8%A7%D9%84%D8%A8%D9%86%D9%81%D8%B3%D8%AC+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+-+Violet+Center+fo+Children+Hospitality%E2%80%AD/data=!4m7!3m6!1s0x3e2efda5fe196155:0x55d024fb13c8eb97!8m2!3d24.7565291!4d46.6943758!16s%2Fg%2F11nl7jndng!19sChIJVWEZ_qX9Lj4Rl-vIE_sk0FU?authuser=0&hl=ar&rclk=1,مركز زهرة البنفسج لضيافة الأطفال - Violet Center fo Children Hospitality,4.0,(26),رياض أطفال,050 332 0078,المورسلات,https://instagram.com/violetfamilynursery?igshid=OGQ5ZDc2ODk2ZA==,شمال الرياض
https://www.google.com/maps/place/Super+kids+Academy/data=!4m7!3m6!1s0x3e2efdf3e39ea4bf:0x36429c878c605a0!8m2!3d24.7507545!4d46.681192!16s%2Fg%2F11q8x29rqh!19sChIJv6Se4_P9Lj4RoAXGeMgpZAM?authuser=0&hl=ar&rclk=1,Super kids Academy,4.0,(1),حضانة أطفال,057 009 0387,المورسلات,https://www.facebook.com/groups/343231307401308/?ref=share,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efcd2bd94db37:0xfc50c1663af9935f!8m2!3d24.7900033!4d46.6719768!16s%2Fg%2F11bztgyq4h!19sChIJN9uUvdL8Lj4RX5P5OmbBUPw?authuser=0&hl=ar&rclk=1,مركز رعاية الصغار,4.4,(69),حضانة أطفال,050 013 8726,النفل,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%82%D8%B1%D9%8A%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D9%81%D8%B1%D8%B9+%D8%A7%D9%84%D9%86%D9%81%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd63c7d700d9:0xccb3e0813986ba88!8m2!3d24.7882501!4d46.6770604!16s%2Fg%2F11st89dd6x!19sChIJ2QDXx2P9Lj4RiLqGOYHgs8w?authuser=0&hl=ar&rclk=1,مركز القرية الصغيرة لضيافة الاطفال فرع النفل,4.4,(35),حضانة أطفال,055 087 2550,النفل,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%86%D8%AC%D9%88%D9%85+%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efdc0cb43bb8f:0xee55fdd9388ed9b0!8m2!3d24.7784703!4d46.6849442!16s%2Fg%2F11rcxltzb3!19sChIJj7tDy8D9Lj4RsNmOONn9Ve4?authuser=0&hl=ar&rclk=1,مركز نجوم صغيرة لضيافة الأطفال,4.0,(55),حضانة أطفال,055 417 5050,النفل,,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%82%D9%84%D8%B9%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D8%A7%D8%B1+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efb9db4234587:0xb8ca54ee3ed7768b!8m2!3d24.8359301!4d46.6781206!16s%2Fg%2F11n7tcz3tj!19sChIJh0UjtJ37Lj4Ri3bXPu5Uyrg?authuser=0&hl=ar&rclk=1,مركز قلعة الصغار لضيافة الأطفال الأهلية,4.1,(138),حضانة,050 479 1762,النرجس,https://linktr.ee/kidscastle.dc,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D9%8A%D8%AA+%D8%A3%D9%85%D9%8A+-+%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3888003ec6b:0xd9b571bed949b0e0!8m2!3d24.8125918!4d46.6695923!16s%2Fg%2F11flgx_rdp!19sChIJa-wDgIjjLj4R4LBJ2b5xtdk?authuser=0&hl=ar&rclk=1,مركز بيت أمي - ضيافة أطفال,4.3,(284),مركز لرعاية الأطفال,058 382 5116,النرجس,https://baytummi.sa/,شمال الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B1+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%28+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+-+%D8%B1%D9%88%D8%B6%D8%A9+%29%E2%80%AD/data=!4m7!3m6!1s0x3e2ee59f66f56fed:0x5df5f3886465fcf7!8m2!3d24.86701!4d46.6501015!16s%2Fg%2F11t5mktkm4!19sChIJ7W_1Zp_lLj4R9_xlZIjz9V0?authuser=0&hl=ar&rclk=1,المنار لضيافة الأطفال ( حضانة - روضة ),3.8,(116),حضانة أطفال,055 955 3068,النرجس,https://instagram.com/almanar_daycare?r=nametag,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%85%D8%B1%D8%A7%D9%86+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efbd9c4a65de3:0xe97ecaf6fc70c4fa!8m2!3d24.8310067!4d46.6806136!16s%2Fg%2F11rck5cp3d!19sChIJ412mxNn7Lj4R-sRw_PbKfuk?authuser=0&hl=ar&rclk=1,مركز مران لضيافة الأطفال الأهلية,4.3,(93),حضانة أطفال,059 420 6293,النرجس,,شمال الرياض
https://www.google.com/maps/place/%D8%AF%D8%A7%D9%81%D8%AF%D9%84%D8%B2+%D9%83%D9%8A%D8%AF%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2efbdcd8c6594b:0xe87dcb552889363!8m2!3d24.8476593!4d46.6801645!16s%2Fg%2F11sq3jcjp9!19sChIJS1nG2Nz7Lj4RY5OIUrXchw4?authuser=0&hl=ar&rclk=1,دافدلز كيدز,4.7,(52),مركز لرعاية الأطفال,055 815 5204,النرجس,http://instagram.com/daffodils.ksa?utm_medium=copy_link,شمال الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A3%D9%85%D9%86%D9%8A%D8%AA%D9%8A+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2eef6b9c56c285:0xa73fbd9e8120b41b!8m2!3d24.8954825!4d46.6282717!16s%2Fg%2F11t7t7tt6t!19sChIJhcJWnGvvLj4RG7QggZ69P6c?authuser=0&hl=ar&rclk=1,مركز أمنيتي الصغيرة لضيافة الاطفال,4.2,(43),مركز رعاية الطفل,055 422 2927,النرجس,https://instagram.com/mywish.ksa?r=nametag,شمال الرياض
