url,Name,Rates,Reviews,Type,Phone,Neighborhood,Website,direction,Latitude,Longitude,Category
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84+%D9%84%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+-+%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2ee2184473d8fd:0xb18e0792626e11af!8m2!3d24.735474!4d46.6013979!16s%2Fg%2F1ptx88_xk!19sChIJ_dhzRBjiLj4RrxFuYpIHjrE?authuser=0&hl=ar&rclk=1,مركز براعم النخيل للأطفال - النخيل,3.7,134,مركز لرعاية الأطفال,056 669 1651,النخيل,No Website,شمال الرياض,24.735474,46.6013979,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88%D9%82%D8%AA+%D8%A7%D9%84%D8%B9%D9%84%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3c762a8c6bb:0xc4c426c652d00f9c!8m2!3d24.7390353!4d46.6334965!16s%2Fg%2F11qbfgh80q!19sChIJu8aoYsfjLj4RnA_QUsYmxMQ?authuser=0&hl=ar&rclk=1,حضانة وقت العلم,4.4,26,مدرسة,050 319 3900,النخيل,No Website,شمال الرياض,24.7390353,46.6334965,مدارس
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%B9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3df5cfd989d:0x5f3997ed71550031!8m2!3d24.7960803!4d46.6585804!16s%2Fg%2F11r_n4zhv6!19sChIJnZj9XN_jLj4RMQBVce2XOV8?authuser=0&hl=ar&rclk=1,مركز الوان الربيع لضيافة الأطفال,4.6,46,حضانة أطفال,053 641 6797,الربيع,No Website,شمال الرياض,24.7960803,46.6585804,مراكز رعاية الأطفال
https://www.google.com/maps/place/Success+International+School/data=!4m7!3m6!1s0x3e2efcb2d5fcfa7b:0xdcc06b5350709f13!8m2!3d24.8072542!4d46.6707093!16s%2Fg%2F11cn5n4rt2!19sChIJe_r81bL8Lj4RE59wUFNrwNw?authuser=0&hl=ar&rclk=1,Success International School,4.2,157,حضانة أطفال,053 883 6777,الربيع,http://sisksa.net/,شمال الرياض,24.8072542,46.6707093,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AF%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A7%D9%81%D9%83%D8%A7%D8%B1+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x8df92c03b70d46d5:0xb2d7e3caa602fdf4!8m2!3d24.8000647!4d46.6619866!16s%2Fg%2F11w2h5q605!19sChIJ1UYNtwMs-Y0R9P0Cpsrj17I?authuser=0&hl=ar&rclk=1,مركز دانة الافكار لضيافة الاطفال,5.0,22,حضانة أطفال,053 440 5888,الربيع,https://linktr.ee/danahalafkar?utm_source=linktree_admin_share,شمال الرياض,24.8000647,46.6619866,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84+%D9%84%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd899ec6ebfd:0x7d370757fc2e8710!8m2!3d24.7997988!4d46.6738841!16s%2Fg%2F11l77wt2wl!19sChIJ_evGnon9Lj4REIcu_FcHN30?authuser=0&hl=ar&rclk=1,مركز براعم النخيل للاطفال,4.4,16,حضانة أطفال,055 267 2441,الربيع,https://braemalnakheel.sa/,شمال الرياض,24.7997988,46.6738841,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%AF%D8%A7%D8%B1%D8%B3+%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A7%D9%84%D8%A3%D9%86%D8%B7%D9%84%D8%A7%D9%82%D8%A9+-+%D9%81%D8%B1%D8%B9+%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%B9%E2%80%AD/data=!4m7!3m6!1s0x3e2ee34091beeaad:0xb4d0720a7a7bdf99!8m2!3d24.7949835!4d46.654467!16s%2Fg%2F11c1sk10q4!19sChIJreq-kUDjLj4Rmd97egpy0LQ?authuser=0&hl=ar&rclk=1,مدارس رياض الأنطلاقة - فرع الربيع,4.6,67,مدرسة,059 647 3786,الربيع,http://intilakaschools.com/,شمال الرياض,24.7949835,46.654467,مدارس
https://www.google.com/maps/place/%D8%B3%D8%A8%D8%B9%D8%A9+%D8%B5%D8%A8%D8%A7%D8%AD%D9%8B%D8%A7+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2ee57723d2c17d:0x8e13411609d7f28!8m2!3d24.8120575!4d46.6380265!16s%2Fg%2F11ss9rsnjh!19sChIJfcHSI3flLj4RKH-dYBE04Qg?authuser=0&hl=ar&rclk=1,سبعة صباحًا لضيافة الأطفال,4.5,79,رياض أطفال,050 192 7819,الصحافة,https://instagram.com/7am_kids?igshid=YmMyMTA2M2Y=,شمال الرياض,24.8120575,46.6380265,رياض أطفال
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%AA%D8%B7%D9%88%D8%B1+%D8%A7%D9%84%D8%B7%D9%81%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2ee381ea3881cf:0x243e0a91d397b434!8m2!3d24.788532!4d46.6428817!16s%2Fg%2F11fp1dmrdf!19sChIJz4E46oHjLj4RNLSX05EKPiQ?authuser=0&hl=ar&rclk=1,حضانة تطور الطفل,4.3,95,حضانة,058 371 1509,الصحافة,https://www.instagram.com/child.development.center?igsh=cWd5aTh6Mnc1MXN5,شمال الرياض,24.788532,46.6428817,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%7C+Tiny+town+Daycare%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5bee6a27e25:0xa9d854b21358b30e!8m2!3d24.8102152!4d46.6326564!16s%2Fg%2F11wfqg3nl8!19sChIJJX6i5r7lLj4RDrNYE7JU2Kk?authuser=0&hl=ar&rclk=1,البلدة الصغيرة لضيافة الأطفال | Tiny town Daycare,5.0,28,حضانة أطفال,050 248 2334,الصحافة,No Website,شمال الرياض,24.8102152,46.6326564,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D9%8A%D8%AA%D9%8A+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+My+Little+Home+Daycare%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3a0d0b59339:0x7630c9e88464fa51!8m2!3d24.8069717!4d46.6427663!16s%2Fg%2F11y3rqf5k4!19sChIJOZO10KDjLj4RUfpkhOjJMHY?authuser=0&hl=ar&rclk=1,مركز بيتي الصغير لحضانة الأطفال My Little Home Daycare,5.0,28,حضانة أطفال,055 509 6129,الصحافة,https://mylittlehome.edu.sa/,شمال الرياض,24.8069717,46.6427663,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%83%D9%88%D8%A7%D9%83%D8%A8+%D9%85%D8%B6%D9%8A%D8%A6%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+Luminous+Planet+Center%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3ae6b0379cf:0xb356e3fa57f85af4!8m2!3d24.7834336!4d46.6432233!16s%2Fg%2F11tmrd_ylc!19sChIJz3kDa67jLj4R9Fr4V_rjVrM?authuser=0&hl=ar&rclk=1,مركز كواكب مضيئة لضيافة الاطفال Luminous Planet Center,4.3,29,حضانة أطفال,055 803 4533,الصحافة,No Website,شمال الرياض,24.7834336,46.6432233,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%28+%D8%AF%D8%A7%D8%B1+%D9%86%D9%88%D8%B1%D9%87+%D8%A7%D9%84%D8%BA%D9%86%D8%A7%D9%85+%29%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3aabbed6d7d:0xaea1da26f54f4b4!8m2!3d24.8057118!4d46.6454288!16s%2Fg%2F11dym3y2t4!19sChIJfW3tu6rjLj4RtPRUb6Id6go?authuser=0&hl=ar&rclk=1,روضة البراعم ( دار نوره الغنام ),4.4,38,مدرسة,050 338 0223,الصحافة,No Website,شمال الرياض,24.8057118,46.6454288,مدارس
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D9%85%D8%B8%D9%84%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f037f89aa1a23:0x82f7585f2b211ece!8m2!3d24.7009021!4d46.7120529!16s%2Fg%2F11h3nndmb0!19sChIJIxqqiX8DLz4Rzh4hK19Y94I?authuser=0&hl=ar&rclk=1,حضانة المظلة الصغيرة,4.3,50,حضانة أطفال,056 622 2050,السليمانية,No Website,شمال الرياض,24.7009021,46.7120529,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%82%D9%84%D8%A8+%D8%A3%D9%85+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f03a6b76287f3:0x38021cddce035a32!8m2!3d24.7061755!4d46.7130063!16s%2Fg%2F11gfnfz24t!19sChIJ84dit6YDLz4RMloDzt0cAjg?authuser=0&hl=ar&rclk=1,مركز قلب أم لحضانة الأطفال,4.3,42,حضانة أطفال,055 830 4249,السليمانية,No Website,شمال الرياض,24.7061755,46.7130063,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D9%85%D8%AA%D9%85%D9%8A%D8%B2%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f031b9e50eef7:0xa4628cbf10f3c67e!8m2!3d24.7085253!4d46.6974074!16s%2Fg%2F11b75jc3r9!19sChIJ9-5QnhsDLz4RfsbzEL-MYqQ?authuser=0&hl=ar&rclk=1,البراعم المتميزون,4.4,31,مدرسة,055 631 4601,السليمانية,No Website,شمال الرياض,24.7085253,46.6974074,مدارس
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D9%87+%D9%85%D8%AF%D9%8A%D9%86%D9%87+%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1+%D8%B3%D9%84%D8%B7%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f038df98e328f:0x73f17e933a6a1761!8m2!3d24.7016169!4d46.7034857!16s%2Fg%2F11h04lgn8p!19sChIJjzKO-Y0DLz4RYRdqOpN-8XM?authuser=0&hl=ar&rclk=1,روضه مدينه الأمير سلطان,3.4,20,رياض أطفال,055 997 3123,السليمانية,No Website,شمال الرياض,24.7016169,46.7034857,رياض أطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B7%D9%81%D9%84+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B3%D9%88%D8%B1%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x15c3cdacf475953f:0xf4ae2b357a4f2752!8m2!3d21.5070684!4d39.2524715!16s%2Fg%2F11fnh__765!19sChIJP5V19KzNwxURUidPejUrrvQ?authuser=0&hl=ar&rclk=1,مركز الطفل الصغير لضيافة اطفال المنتسوري,4.7,288,حضانة أطفال,056 055 5793,السليمانية,No Website,شمال الرياض,21.5070684,39.2524715,مراكز رعاية الأطفال
https://www.google.com/maps/place/PSMMC+Nursery+and+kindergarten+%D8%A7%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f030c1a3461d9:0xb4b6ff0431bfae89!8m2!3d24.7014196!4d46.7036129!16s%2Fg%2F11f_f_hycy!19sChIJ2WE0GgwDLz4Ria6_MQT_trQ?authuser=0&hl=ar&rclk=1,PSMMC Nursery and kindergarten الحضانة والروضة,2.7,7,مدرسة,No Phone,السليمانية,No Website,شمال الرياض,24.7014196,46.7036129,مدارس
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%82%D8%B1%D9%8A%D8%A9+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd858bff97a3:0x547d28dfbae89ee!8m2!3d24.7764289!4d46.6983841!16s%2Fg%2F11j0_rt8tq!19sChIJo5f_i4X9Lj4R7omu-43SRwU?authuser=0&hl=ar&rclk=1,مركز القرية الصغيرة لضيافة الاطفال,4.0,82,حضانة أطفال,055 087 2550,التعاون,http://linktr.ee/littlevillageksa,شمال الرياض,24.7764289,46.6983841,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+140%E2%80%AD/data=!4m7!3m6!1s0x3e2efd708c8c5cad:0xeb5224f7511cb482!8m2!3d24.7787358!4d46.7045025!16s%2Fg%2F11fhnhs8lw!19sChIJrVyMjHD9Lj4RgrQcUfckUus?authuser=0&hl=ar&rclk=1,الروضة 140,4.2,25,رياض أطفال,055 529 6648,التعاون,http://www.moe.gov.sa/,شمال الرياض,24.7787358,46.7045025,رياض أطفال
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+%D9%A1%D9%A6%D9%A1+%D8%A8%D8%AD%D9%8A+%D8%A7%D9%84%D8%AA%D8%B9%D8%A7%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2efde1bb59c593:0x45904d6f8bec02d7!8m2!3d24.7717489!4d46.6913512!16s%2Fg%2F11fkw76673!19sChIJk8VZu-H9Lj4R1wLsi29NkEU?authuser=0&hl=ar&rclk=1,الروضة ١٦١ بحي التعاون,4.5,23,مدرسة,No Phone,التعاون,No Website,شمال الرياض,24.7717489,46.6913512,مدارس
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D9%86%D9%85%D9%88+%D8%A7%D9%84%D8%A2%D9%85%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2efdc03255d017:0x8317460a4543bbfe!8m2!3d24.7666326!4d46.7029255!16s%2Fg%2F11rmnjxbhm!19sChIJF9BVMsD9Lj4R_rtDRQpGF4M?authuser=0&hl=ar&rclk=1,حضانة النمو الآمن,4.3,26,حضانة,050 931 9373,التعاون,No Website,شمال الرياض,24.7666326,46.7029255,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%B1%D8%A9+%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efdd75f9d0b7b:0xdd3d209ab710cafd!8m2!3d24.768646!4d46.7038226!16s%2Fg%2F11v3qnjzt4!19sChIJewudX9f9Lj4R_coQt5ogPd0?authuser=0&hl=ar&rclk=1,المهارة الأولى لحضانة الأطفال,4.0,4,حضانة أطفال,No Phone,التعاون,No Website,شمال الرياض,24.768646,46.7038226,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A5%D8%B6%D8%A7%D8%A1%D8%A7%D8%AA+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efdf3ccd13159:0xe2eb614daf8606e0!8m2!3d24.7866932!4d46.6915131!16s%2Fg%2F11gsb6jzcr!19sChIJWTHRzPP9Lj4R4AaGr01h6-I?authuser=0&hl=ar&rclk=1,مركز إضاءات لضيافة الأطفال,4.4,57,حضانة أطفال,055 216 8881,الوادي,https://mssg.me/1p9b0,شمال الرياض,24.7866932,46.6915131,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D8%B3%D9%85%D8%A7%D8%AA+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efcde3aa6054b:0x2019f1dc0158fc59!8m2!3d24.7971513!4d46.697076!16s%2Fg%2F11f5bx6pjv!19sChIJSwWmOt78Lj4RWfxYAdzxGSA?authuser=0&hl=ar&rclk=1,مركز بسمات الطفولة لضيافة الاطفال الأهلية,4.4,92,حضانة أطفال,050 718 0200,الوادي,https://basamat.mtcsa.website/,شمال الرياض,24.7971513,46.697076,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%B3%D8%AD%D8%A7%D8%A8%D8%A9+%D8%B7%D9%81%D9%84%D9%8A+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd4ffe41a1a5:0xf7c007bff263d431!8m2!3d24.7959375!4d46.6918125!16s%2Fg%2F11gw2rc1gs!19sChIJpaFB_k_9Lj4RMdRj8r8HwPc?authuser=0&hl=ar&rclk=1,سحابة طفلي لحضانة الاطفال,4.5,49,حضانة,059 314 7715,الوادي,https://instagram.com/mychildcloud?igshid=NTc4MTIwNjQ2YQ==,شمال الرياض,24.7959375,46.6918125,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+141+%D8%A8%D8%AD%D9%8A+%D8%A7%D9%84%D9%88%D8%A7%D8%AF%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efdfdde0a988b:0x397d181a4101054a!8m2!3d24.7900592!4d46.6881029!16s%2Fg%2F11h6m85f7z!19sChIJi5gK3v39Lj4RSgUBQRoYfTk?authuser=0&hl=ar&rclk=1,الروضة 141 بحي الوادي,3.9,29,رياض أطفال,No Phone,الوادي,No Website,شمال الرياض,24.7900592,46.6881029,رياض أطفال
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A3%D8%AC%D9%8A%D8%A7%D9%84+%D8%A7%D9%84%D9%86%D8%AE%D8%A8%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2efcfd2d95a177:0xefbc5d69adb25b61!8m2!3d24.7930131!4d46.6969615!16s%2Fg%2F11b6qfk4fs!19sChIJd6GVLf38Lj4RYVuyrWldvO8?authuser=0&hl=ar&rclk=1,روضة أجيال النخبة,4.4,108,رياض أطفال,055 347 6476,الوادي,https://twitter.com/dawhattalquran,شمال الرياض,24.7930131,46.6969615,رياض أطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2efd7195747661:0x37333fcd9129d9b4!8m2!3d24.7946765!4d46.6926608!16s%2Fg%2F11tf12m2x_!19sChIJYXZ0lXH9Lj4RtNkpkc0_Mzc?authuser=0&hl=ar&rclk=1,مركز أطفال,5.0,7,حضانة أطفال,No Phone,الوادي,No Website,شمال الرياض,24.7946765,46.6926608,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AA%D8%B1%D8%A7%D9%86%D9%8A%D9%85+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f1dc3d5e9908f:0x76ad33f0243fcf93!8m2!3d24.725668!4d46.6703946!16s%2Fg%2F11h_zb7rkv!19sChIJj5Dp1cMdLz4Rk88_JPAzrXY?authuser=0&hl=ar&rclk=1,مركز ترانيم الطفولة لضيافة الأطفال الأهلية,3.9,115,حضانة أطفال,059 805 2823,الورود,https://leadly.sa/taranimcenter?utm_source=googlemaps,شمال الرياض,24.725668,46.6703946,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%88%D8%B1%D9%88%D8%AF+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x15c3ce372fb5b283:0x926950343ad28ab3!8m2!3d21.5178057!4d39.2043512!16s%2Fg%2F11f0l4tbs9!19sChIJg7K1LzfOwxURs4rSOjRQaZI?authuser=0&hl=ar&rclk=1,مركز الورود لضيافة الأطفال,4.7,180,مدرسة,050 221 1864,الورود,No Website,شمال الرياض,21.5178057,39.2043512,مدارس
https://www.google.com/maps/place/Al-Irfan+International+School/data=!4m7!3m6!1s0x3e2f02c68bedd6e3:0x358bf09b4268f471!8m2!3d24.7242494!4d46.6828231!16s%2Fg%2F11fz9y6_yk!19sChIJ49bti8YCLz4RcfRoQpvwizU?authuser=0&hl=ar&rclk=1,Al-Irfan International School,4.4,68,حضانة أطفال,058 074 3949,الورود,No Website,شمال الرياض,24.7242494,46.6828231,مراكز رعاية الأطفال
https://www.google.com/maps/place/Little+Hands+Kindergarten+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%AD%D9%86%D8%A7%D9%86+%D8%A7%D9%84%D9%85%D8%B7%D9%8A%D8%B1%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0305ff69fac7:0x1c3b90f895ccdcd1!8m2!3d24.7262411!4d46.675379!16s%2Fg%2F11wh6wdbb4!19sChIJx_pp_wUDLz4R0dzMlfiQOxw?authuser=0&hl=ar&rclk=1,Little Hands Kindergarten حضانة حنان المطيري,5.0,62,مدرسة تعليم عام,053 797 9504,الورود,https://www.facebook.com/share/nzK5xSGVZevqFY8g/,شمال الرياض,24.7262411,46.675379,مدارس
https://www.google.com/maps/place/%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9+%28+%D9%88%D8%B1%D9%8A%D9%81%29+%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2ee52d60e49225:0x5f539232c8f4e552!8m2!3d24.8233304!4d46.6490094!16s%2Fg%2F11p0ybrkjn!19sChIJJZLkYC3lLj4RUuX0yDKSU18?authuser=0&hl=ar&rclk=1,ضيافة أطفال منزلية ( وريف) التعليمية,5.0,21,حضانة أطفال,053 214 3126,الياسمين,https://instagram.com/maiamy1122?utm_medium=copy_link,شمال الرياض,24.8233304,46.6490094,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88+%D8%B1%D9%88%D8%B6%D8%A9+%D8%AA%D9%84%D8%A7%D9%84+%D8%A7%D9%84%D9%85%D8%B1%D8%AD%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5e40d4cf3ff:0x976959aace6a7625!8m2!3d24.8244292!4d46.6220602!16s%2Fg%2F11sg25yhvv!19sChIJ__NMDeTlLj4RJXZqzqpZaZc?authuser=0&hl=ar&rclk=1,حضانة و روضة تلال المرح,4.6,92,مركز لرعاية الأطفال,054 709 0522,الياسمين,https://telalalmarah.com/,شمال الرياض,24.8244292,46.6220602,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%83%D9%88%D9%83%D8%A8+%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2ee505caa87f8b:0x6cefe4cf9b29b538!8m2!3d24.8226615!4d46.6571669!16s%2Fg%2F11pztlbk6w!19sChIJi3-oygXlLj4ROLUpm8_k72w?authuser=0&hl=ar&rclk=1,مركز كوكب الإبداع لضيافة الأطفال الأهلية,4.8,54,حضانة أطفال,050 924 2846,الياسمين,No Website,شمال الرياض,24.8226615,46.6571669,مراكز رعاية الأطفال
https://www.google.com/maps/place/%D8%AE%D8%B7%D9%88%D8%A7%D8%AA+%D8%A7%D9%84%D9%86%D9%85%D9%88%E2%80%AD/data=!4m7!3m6!1s0x3e2ee302cc08920d:0x9c61c0ca04a74085!8m2!3d24.8113848!4d46.6621408!16s%2Fg%2F11p035xmtl!19sChIJDZIIzALjLj4RhUCnBMrAYZw?authuser=0&hl=ar&rclk=1,خطوات النمو,4.3,59,حضانة أطفال,055 933 3454,الياسمين,No Website,شمال الرياض,24.8113848,46.6621408,مراكز رعاية الأطفال
