url,Name,Rates,Reviews,Type,Phone,Website,Neighborhood,google-symbols,Website.1,direction
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%88%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%84+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f0e48914131e7:0xf1fe2e6ab9312b05!8m2!3d24.5528238!4d46.6923458!16s%2Fg%2F11f4pkbtk6!19sChIJ5zFBkUgOLz4RBSsxuWou_vE?authuser=0&hl=ar&rclk=1,مركز واحة الطفل لضيافة الاطفال,3.9,(27),مدرسة,050 089 9173,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fe7769970e3:0x6a8c473ebede90e!8m2!3d24.5449411!4d46.7279985!16s%2Fg%2F11vcwfqx55!19sChIJ43CZducPLz4RDunt63PEqAY?authuser=0&hl=ar&rclk=1,حضانه,5.0,(1),حضانة أطفال,,,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AD%D8%B1%D9%88%D9%81+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+-+%D8%A7%D9%84%D8%B4%D9%81%D8%A7%D8%A1%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fa716b3d3e3:0x1af9f66d8710235d!8m2!3d24.5363054!4d46.7002729!16s%2Fg%2F11wqwb72my!19sChIJ49OzFqcPLz4RXSMQh232-Ro?authuser=0&hl=ar&rclk=1,مركز حروف الطفولة لضيافة الأطفال - الشفاء,5.0,(11),رياض أطفال,055 268 9486,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fa3fc7c3029:0x81e4f9e75eab5650!8m2!3d24.5788437!4d46.7041901!16s%2Fg%2F11c57569f5!19sChIJKTB8_KMPLz4RUFarXuf55IE?authuser=0&hl=ar&rclk=1,مجمع النورالتعليمي,4.6,(11),رياض أطفال,055 188 1094,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%BA%D9%90%D8%B1%D8%A7%D8%B3+%D8%A7%D9%84%D9%86%D9%85%D9%88%D8%B0%D8%AC%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f34a586242d:0x90ac22a96841cd5f!8m2!3d24.5449286!4d46.7186985!16s%2Fg%2F11fmddmbnh!19sChIJLSSGpTQPLz4RX81BaKkirJA?authuser=0&hl=ar&rclk=1,مركز غِراس النموذجي,4.3,(78),مدرسة خاصة,055 977 9121,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D8%A7%D9%8A%D9%85%D8%A7%D9%86+%D8%A7%D9%84%D9%85%D8%AA%D8%B7%D9%88%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f1a986113e5:0x4cb9afa1a6d398c5!8m2!3d24.5711131!4d46.6973709!16s%2Fg%2F11gyysg4bt!19sChIJ5RNhmBoPLz4RxZjTpqGvuUw?authuser=0&hl=ar&rclk=1,روضة براعم الايمان المتطورة,3.2,(21),مدرسة خاصة,055 660 4856,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A7%D8%A8%D8%AF%D8%A7%D8%B9%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f007d24f959:0xdc7dd7b83d5b94!8m2!3d24.5414081!4d46.7303051!16s%2Fg%2F11wfh6_ll3!19sChIJWfkkfQAPLz4RlFs9uNd93AA?authuser=0&hl=ar&rclk=1,حضانة الابداع,5.0,(1),رياض أطفال,053 378 0103,,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%B4%D9%85%D8%B3+%D9%88%D8%B3%D8%AD%D8%A7%D8%A8+%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f8b77c6e7a5:0xaca081315d49d77a!8m2!3d24.5368497!4d46.6906768!16s%2Fg%2F11swpd_my3!19sChIJpefGd4sPLz4RetdJXTGBoKw?authuser=0&hl=ar&rclk=1,حضانة شمس وسحاب المنزلية,3.5,(2),مدرسة,056 518 4418,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D9%86%D9%88%D9%81%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fa169bda773:0x1700cf8854d1de7e!8m2!3d24.5673452!4d46.7024146!16s%2Fg%2F11vhh7v1x4!19sChIJc6e9aaEPLz4Rft7RVIjPABc?authuser=0&hl=ar&rclk=1,نوف,,,حضانة أطفال,,,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A7%D9%84%D8%A3%D8%AC%D9%8A%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fadefd4f1b3:0x594a23ccf73415ef!8m2!3d24.5666584!4d46.7001053!16s%2Fg%2F11gbxb4vn9!19sChIJs_HU760PLz4R7xU098wjSlk?authuser=0&hl=ar&rclk=1,روضة الأجيال,3.4,(27),مدرسة,011 422 1767,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D8%A7%D8%A8%D9%88+%D9%83%D9%86%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f005e562551:0xefabf578dd03245!8m2!3d24.5493244!4d46.729706!16s%2Fg%2F11y66gck73!19sChIJUSVWXgAPLz4RRTLQjVe_-g4?authuser=0&hl=ar&rclk=1,ابو كنان,,,حضانة أطفال,,,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+62%E2%80%AD/data=!4m7!3m6!1s0x3e2f0e33b68db815:0x300a56a90cb31f66!8m2!3d24.5454879!4d46.6975847!16s%2Fg%2F11c6dw73mb!19sChIJFbiNtjMOLz4RZh-zDKlWCjA?authuser=0&hl=ar&rclk=1,الروضة 62,3.6,(24),رياض أطفال,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/Al-Tibyan+Kindergarten+for+the+memorization+of+the+Qur%E2%80%99an/data=!4m7!3m6!1s0x3e2f0e8b87cebfd1:0xa6859380f6012880!8m2!3d24.5456078!4d46.7138813!16s%2Fg%2F11c1sj0ndg!19sChIJ0b_Oh4sOLz4RgCgB9oCThaY?authuser=0&hl=ar&rclk=1,Al-Tibyan Kindergarten for the memorization of the Qur’an,3.9,(33),حضانة أطفال,055 300 5913,https://ssl.gstatic.com/local/servicebusiness/default_user.png,الشفا,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AA%D9%88%D8%AA%D9%87+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f19be0a5a71a9:0xe7a366c23d19c9d6!8m2!3d24.5685909!4d46.5268824!16s%2Fg%2F11thkrypjm!19sChIJqXFaCr4ZLz4R1skZPcJmo-c?authuser=0&hl=ar&rclk=1,مركز توته لضيافة الأطفال,4.5,(74),حضانة أطفال,053 182 5258,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D9%85%D8%A8%D8%AA%D9%83%D8%B1+%D8%A7%D9%84%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f19c980c99f77:0x73ac340acd9c3de1!8m2!3d24.5518835!4d46.5189773!16s%2Fg%2F11tk374l88!19sChIJd5_JgMkZLz4R4T2czQo0rHM?authuser=0&hl=ar&rclk=1,مركز ضيافة الاطفال المبتكر الصغيرة,4.8,(67),حضانة أطفال,058 004 4542,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D8%A9+%D8%A3%D8%AC%D9%8A%D8%A7%D9%84+%D8%A7%D9%84%D9%85%D9%87%D8%A7+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f2303770f66f5:0xca1c2498b616c266!8m2!3d24.5509265!4d46.5109233!16s%2Fg%2F11fn2j1t6m!19sChIJ9WYPdwMjLz4RZsIWtpgkHMo?authuser=0&hl=ar&rclk=1,روضة أجيال المها الأهلية,3.4,(68),مدرسة,050 761 1817,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%A7%D8%B1%D8%B3+%D8%B5%D8%BA%D8%A7%D8%B1%D9%8A+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f192edee1c90b:0xeb213d30fe65c32e!8m2!3d24.5467099!4d46.546914!16s%2Fg%2F11rvht4843!19sChIJC8nh3i4ZLz4RLsNl_jA9Ies?authuser=0&hl=ar&rclk=1,مدارس صغاري الأهلية,4.7,(126),رياض أطفال,050 416 7522,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%B9%D8%A7%D9%84%D9%85+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f190012d6d959:0x937d8ed57c044f2f!8m2!3d24.5572219!4d46.5726755!16s%2Fg%2F11w9mgysyl!19sChIJWdnWEgAZLz4RL08EfNWOfZM?authuser=0&hl=ar&rclk=1,حضانة عالم الطفوله,4.8,(16),حضانة أطفال,053 572 2857,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B3%D9%85%D8%A7%D8%A6%D9%8A+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1dcb962a57ab:0xf162624edd31529c!8m2!3d24.5840884!4d46.52898!16s%2Fg%2F11qyh9zkxq!19sChIJq1cqlssdLz4RnFIx3U5iYvE?authuser=0&hl=ar&rclk=1,مركز سمائي لضيافة الأطفال,4.3,(65),حضانة أطفال,050 061 6836,,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%88%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%AC%D9%8A%D9%84+%D8%A7%D9%84%D9%86%D8%A7%D8%AC%D8%AD+%D9%81%D8%B1%D8%B9+%D8%A7%D9%84%D8%B7%D9%88%D9%8A%D9%82%E2%80%AD/data=!4m7!3m6!1s0x2fd75923a75c0047:0xeabe271fba790e39!8m2!3d24.5608216!4d46.5390808!16s%2Fg%2F11vc0sm21s!19sChIJRwBcpyNZ1y8ROQ55uh8nvuo?authuser=0&hl=ar&rclk=1,مركز وحضانة الجيل الناجح فرع الطويق,3.9,(22),حضانة أطفال,050 012 2753,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%88%D8%A7%D8%AD%D8%A9+%D8%A8%D9%8A%D8%AA+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%81%D8%B1%D8%B9+%D9%86%D9%85%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f19000a281afb:0x3f9486e4c9494350!8m2!3d24.5618521!4d46.5569426!16s%2Fg%2F11lms02zmk!19sChIJ-xooCgAZLz4RUENJyeSGlD8?authuser=0&hl=ar&rclk=1,حضانة واحة بيت الطفولة فرع نمار,4.8,(16),حضانة أطفال,055 040 7067,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%88%D8%AC%D8%AF%D8%A7%D9%86+%D9%84%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1938284d41d7:0x44ee531fb9ef1c5b!8m2!3d24.5630189!4d46.5284013!16s%2Fg%2F11y2fpdg67!19sChIJ10FNKDgZLz4RWxzvuR9T7kQ?authuser=0&hl=ar&rclk=1,مركز وجدان لحضانة الأطفال,4.5,(23),حضانة,055 398 8013,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%82%D9%84%D8%B9%D8%A9+%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1979eccaed33:0x14cf757723e30e4d!8m2!3d24.5636161!4d46.5472043!16s%2Fg%2F11l22ggfwk!19sChIJM-3K7HkZLz4RTQ7jI3d1zxQ?authuser=0&hl=ar&rclk=1,حضانة قلعة المستقبل لضيافة الأطفال,4.8,(24),حضانة,056 207 4704,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%B9%D9%87%D8%AF+%D8%A7%D9%84%D8%A7%D8%B5%D8%AF%D9%82%D8%A7%D8%A1+%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%85%D9%86%D8%B2%D9%84%D9%8A%D9%87+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f195341f881cf:0x6261679acbe2681b!8m2!3d24.5557138!4d46.5511782!16s%2Fg%2F11y1t06d8f!19sChIJz4H4QVMZLz4RG2jiy5pnYWI?authuser=0&hl=ar&rclk=1,عهد الاصدقاء حضانة منزليه لضيافة الاطفال,4.8,(20),حضانة أطفال,056 531 9915,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A3%D8%B1%D9%83%D8%A7%D9%86+%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f1902a6da85bb:0xfa5d40f611f2d609!8m2!3d24.5591166!4d46.5536941!16s%2Fg%2F11w4jvstlv!19sChIJu4XapgIZLz4RCdbyEfZAXfo?authuser=0&hl=ar&rclk=1,مركز أركان البراعم لضيافة الأطفال الأهلية,4.9,(25),حضانة أطفال,050 248 4510,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AF%D8%B1%D9%88%D8%A8+%D8%A7%D9%84%D8%BA%D8%AF+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f19032f31aa1f:0xf401d21ca2170fbd!8m2!3d24.5506917!4d46.5401897!16s%2Fg%2F11vlm9m8c2!19sChIJH6oxLwMZLz4RvQ8XohzSAfQ?authuser=0&hl=ar&rclk=1,مركز دروب الغد لضيافة الأطفال,4.2,(36),حضانة أطفال,050 328 7333,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%85%D8%A7%D9%85%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f19ed5a251d83:0x4d7654a2a2c46f62!8m2!3d24.5643936!4d46.5732774!16s%2Fg%2F11shmx0c9p!19sChIJgx0lWu0ZLz4RYm_EoqJUdk0?authuser=0&hl=ar&rclk=1,حضانة ماما,3.5,(34),حضانة أطفال,056 149 7610,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D9%87+%D9%86%D9%88%D8%A7%D8%A8%D8%BA+%D8%B7%D9%88%D9%8A%D9%82%E2%80%AD/data=!4m7!3m6!1s0x3e2f19a24a29e051:0xc7991fb8c5749b5!8m2!3d24.5789737!4d46.5467891!16s%2Fg%2F11tsqw_xv5!19sChIJUeApSqIZLz4RtUlXjPuReQw?authuser=0&hl=ar&rclk=1,اكاديميه نوابغ طويق,4.3,(8),رياض أطفال,059 117 1168,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87+%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f19075eeae55f:0xa2b494fa232d2452!8m2!3d24.5880114!4d46.5720383!16s%2Fg%2F11sw2sv2gd!19sChIJX-XqXgcZLz4RUiQtI_qUtKI?authuser=0&hl=ar&rclk=1,حضانه الرحمه,4.5,(8),حضانة أطفال,059 858 7816,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f19be4423a24f:0x34abaf958b6e6d4a!8m2!3d24.5597495!4d46.5545772!16s%2Fg%2F11t_gwm432!19sChIJT6IjRL4ZLz4RSm1ui5WvqzQ?authuser=0&hl=ar&rclk=1,حضانه,5.0,(1),حضانة أطفال,,,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D9%85%D8%AA%D9%82%D9%86%D8%A7%D8%AA+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9..+%D8%B1%D9%88%D8%B6%D8%A9+%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f196d7d1f5635:0xe8e402de96a5676b!8m2!3d24.5822869!4d46.5748919!16s%2Fg%2F11h_2l9xnl!19sChIJNVYffW0ZLz4Ra2ellt4C5Og?authuser=0&hl=ar&rclk=1,مدرسة المتقنات النسائية.. روضة أطفال,4.4,(49),مدرسة,056 507 3749,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B1%D9%88%D8%B9%D8%A9+%D8%A7%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f1978efe85f35:0x40bd100efca170fd!8m2!3d24.6001453!4d46.5866256!16s%2Fg%2F11f101xc62!19sChIJNV_o73gZLz4R_XCh_A4QvUA?authuser=0&hl=ar&rclk=1,مركز روعة الطفولة لضيافة الأطفال,4.3,(116),مدرسة,050 484 0051,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%AF%D8%A7%D8%B1%D8%B3+%D8%A8%D9%86%D8%A7%D8%A1+%D8%A7%D9%84%D9%85%D8%A8%D8%AF%D8%B9%D9%8A%D9%86+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9+%28+%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D9%88%D8%B5%D9%81%D9%88%D9%81+%D8%A3%D9%88%D9%84%D9%8A%D8%A9+%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A+%29%E2%80%AD/data=!4m7!3m6!1s0x3e2f23f66912f737:0x24af54416dc4c03e!8m2!3d24.5461775!4d46.5136879!16s%2Fg%2F11swtwvz54!19sChIJN_cSafYjLz4RPsDEbUFUryQ?authuser=0&hl=ar&rclk=1,مدارس بناء المبدعين الأهلية ( رياض أطفال وصفوف أولية ابتدائي ),4.1,(140),رياض أطفال,053 105 0212,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%AD%D8%B6%D8%A7%D9%86%D8%A9+%D9%85%D8%A7%D9%85%D8%A7+%D8%B1%D9%88%D8%B2%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f1998a50cfad5:0xaf1471bd924e8370!8m2!3d24.5876448!4d46.5785425!16s%2Fg%2F11w8pxwj74!19sChIJ1foMpZgZLz4RcINOkr1xFK8?authuser=0&hl=ar&rclk=1,حضانة ماما روزي,5.0,(2),حضانة أطفال,050 471 4548,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%B1%D9%88%D8%B6%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f17aa99b48751:0x7621fe5fb6ae3052!8m2!3d24.5468511!4d46.5493709!16s%2Fg%2F11kq2_7pd3!19sChIJUYe0maoXLz4RUjCutl_-IXY?authuser=0&hl=ar&rclk=1,روضه,4.7,(3),حضانة أطفال,055 335 3969,,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D8%AC%D9%85%D9%84+%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f195e4501fdb5:0x20915042bf9283b2!8m2!3d24.5640042!4d46.5329368!16s%2Fg%2F11vdjtnknq!19sChIJtf0BRV4ZLz4RsoOSv0JQkSA?authuser=0&hl=ar&rclk=1,مركز اجمل بداية لضيافة الاطفال الاهليه,4.3,(12),رياض أطفال,055 657 9569,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D9%8A%D8%AF+%D8%A7%D9%84%D8%AD%D9%86%D9%88%D9%86+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f19c0b070bd95:0xf94d7d75f5f24f11!8m2!3d24.5653262!4d46.5227039!16s%2Fg%2F11rq5ydg5c!19sChIJlb1wsMAZLz4REU_y9XV9Tfk?authuser=0&hl=ar&rclk=1,مركز اليد الحنون لضيافة الاطفال,4.2,(51),حضانة أطفال,055 420 1630,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+%D9%A2%D9%A1%D9%A2%E2%80%AD/data=!4m7!3m6!1s0x3e2f23e529686f51:0x9ade60d37baabd73!8m2!3d24.5484745!4d46.5095063!16s%2Fg%2F11j0nfy80s!19sChIJUW9oKeUjLz4Rc72qe9Ng3po?authuser=0&hl=ar&rclk=1,الروضة ٢١٢,3.4,(27),مدرسة,055 084 0654,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A8%D8%B1%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D8%B9%D9%84%D9%85+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84+%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f19007a06514f:0x577dba158a3aac38!8m2!3d24.5879629!4d46.5619827!16s%2Fg%2F11vx5wf5qh!19sChIJT1EGegAZLz4ROKw6ihW6fVc?authuser=0&hl=ar&rclk=1,مركز براعم العلم لضيافة الأطفال الأهلية,2.7,(7),حضانة أطفال,,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B9%D8%A7%D9%84%D9%85+%D8%A7%D9%84%D8%A3%D9%84%D9%88%D8%A7%D9%86+%D9%84%D8%B6%D9%8A%D8%A7%D9%81%D8%A9+%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3e2f2371fc2b0a3f:0x54689f7c37637836!8m2!3d24.5534713!4d46.5159734!16s%2Fg%2F11v9vshh4k!19sChIJPwor_HEjLz4RNnhjN3yfaFQ?authuser=0&hl=ar&rclk=1,مركز عالم الألوان لضيافة الاطفال,4.4,(64),مدرسة,055 479 3946,https://ssl.gstatic.com/local/servicebusiness/default_user.png,طويق,,,غرب الرياض
